path	sentence	id
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_00368808024.wav	రాజకీయ సాంఘిక చైతన్యాల సమాహారం కాళోజి	1256
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_07220_01346905084.wav	ఈయన కేరళ పాఠశాలలో గణిత శాస్త్రవేత్త	1257
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_00718472585.wav	బనర్సి గాకేశ్తో ముకర్జీ	1258
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06359_01516502961.wav	దీనిని స్కోరుగా అనువదిస్తారు	1259
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05691_01277366697.wav	అందువలననే వీటిని బుట్టబొమ్మలంటారు	1260
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05484_01661430082.wav	కాళ్ళు మెల్లగా వెనుకకు వదలాలి	1261
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00113_00148830615.wav	తపాలా సౌకర్యం వున్నది	1262
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03910_01824438955.wav	ప్రభుత్వం తలపెట్టిన ఎన్టీఆర్	1263
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06625_01326435119.wav	ఇక్కడ మామిడి తోటలు కూడా ఉన్నాయి	1264
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05705_01486403302.wav	పిల్లలువంద ముప్పై ఏడుమొత్తం ఆరు	1265
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_00147929690.wav	తంజావూరు దక్షిణ భారత దేశము నందలి తమిళనాడు రాష్ట్రములోని ఒక పట్టణము	1266
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05705_01124237448.wav	ఇట్స్ ఫ్రీ టు బికమ్ ఏ మెంబర్	1267
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04771_01883860010.wav	వెంటనే ఎడమవైపుకు వెళ్ళండి	1268
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01874360817.wav	కుశధ్వజుడు ఈతని సోదరుడు	1269
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_02828_01195178069.wav	క్రమంగా సంపూర్ణంగా అంతరించింది	1270
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_01931543917.wav	మదర్స్ డే పై	1271
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05484_01119676987.wav	గీత తన పదవికి రాజీనామా చేస్తుంది	1272
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06359_00409391074.wav	సత్వగుణము వలన శ్రద్ధ పుడుతుంది	1273
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06359_00446110210.wav	చెర్ల అనేది జలసూచి	1274
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09935_00800191166.wav	రాంప్ వైపు వెళ్ళండి	1275
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08664_01643023576.wav	అంటే ఏంటి ఎలా వాడుతారు వాటిలో ప్రత్యేకత కొద్ది ఉదాహరణలు వగైరా	1276
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_01183911779.wav	దీనివలన వడలు మెత్తబడతాయి	1277
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06008_00005086348.wav	ఇక్కడ ప్రపంచంలో అతిపెద్ద టీతోటలు ఉన్నాయి	1278
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03910_00489795956.wav	ఇక్కడ అనేక పురాతనమైన ఆలయాలు ఉన్నాయి	1279
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_02070606357.wav	విజేత జట్టుకు దీని నకలు ఇవ్వబడుతుంది	1280
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00369145676.wav	శివరాత్రికి భక్తుల సందోహం ఎక్కువ	1281
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03689_02100149437.wav	ఇతడికి రవీంద్రాచారి అనే తమ్ముడు ఉన్నాడు	1282
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06928_00105463005.wav	ఈ గ్రామంలో మామిడి తోటలు కుడా ఉన్నాయి	1283
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05691_00483192603.wav	పిన్ కోడ్ అయిదు లక్షలు తొమ్మిది వెలు మూడు వందలు ఇరవై ఒకటి	1284
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_02828_00555966264.wav	పిన్ కోడ్ అయిదు లక్షల ఎనిమిది వేల రెండు వందల నలభై ఎనిమిది	1285
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08377_02032109442.wav	ప్రెస్ అకాడమీలో వెయ్యి తొమ్మిది వందల అరవై ఎనిమిది సంచిక	1286
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02769_00537100162.wav	సర్వజన సుఖాపేక్ష కావాలంటాడు	1287
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04771_00312142564.wav	చీలిక వద్ద కుడివైపు వెళ్లండి	1288
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01394503445.wav	ఆ వ్యాసం పై కృషి చేసిన వారి వివరాలు	1289
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06359_00277485624.wav	ఒక సుందరి కనిపించింది	1290
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_00197022507.wav	శ్రీనివాసరావు గారికి కళలు అంటే ఎంతో ఇష్టం	1291
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_02017907452.wav	అల్లు అర్జున్ మొదటి చిత్రం కె	1292
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_00557910677.wav	ఇక్కడ ప్రభుత్వ సౌకర్యాలు అన్ని వున్నవి	1293
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00616539367.wav	పిన్ కోడ్ అయిదు లక్షలు మూడు వెలు వంద పదకొండు	1294
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05484_00444192748.wav	గోపాల్ ప్రసాద్ జ	1295
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05484_01441614684.wav	ఆయన నిజాం ఉల్ముల్క్ రెండవ కుమారుడు	1296
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_00516010314.wav	వీరు తెలుగు వికీపీడియా అధికారి	1297
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03910_01887688078.wav	చివరకు ఏడుగురిని ఎన్నిక చేసుకొన్నాడు	1298
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09935_01103960299.wav	కుడివైపుకు వెళ్ళండి	1299
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01033_01593558622.wav	విక్కీపీడియా కాపీహక్కుల నియమాలను ఖచ్చితంగా అమలు చేస్తుంది	1300
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_00013995594.wav	ఇది తెలుగు ముస్లిం జాతికి ఎంతో అవసరమైన సమస్య	1301
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06566_00930360227.wav	గృహమృగము అనగా కుక్క	1302
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_01495881929.wav	పిన్ కోడ్ అయిదు వందలు ఇరవై మూడు మూడు వందల ముప్పై ఒకటి	1303
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_07789_01635642073.wav	ఏటా ఉత్సవాలు జాతర నిర్వహిస్తారు	1304
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00666727084.wav	దేవరకొండ కోట ఇది దేవరకొండ పట్టణంలోని కోట	1305
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06582_01385994691.wav	అప్పుడు భీముడు అన్నగారి వైపు చూసాడు	1306
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08377_01949792412.wav	ఇరువురు ఒకరిని ఒకరు చూసుకున్నారు	1307
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00615420425.wav	ఈ గీతాన్ని రచించినది రతన్ రావు	1308
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06869_01818927768.wav	ది ద్యబ్బుక్	1309
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_01111419334.wav	దానస్వభావము కలిగి ఉంటారు	1310
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_01072375384.wav	జిల్లా తూర్పు సరిహద్దులో బంగాళాఖాతం ఉంది	1311
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05425_00528046698.wav	మీరు చాలా సలహాలు సూచనలు ఇచ్చారు	1312
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06869_01690014394.wav	వాము సాధారణంగా అన్ని ఇళ్ళల్లో కనిపించేదే	1313
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06928_00862600646.wav	తెలుగు ఉర్దూ హిందీ ఎక్కువగా మాట్లాడే భాషలు	1314
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09281_00330162956.wav	ఇందులో వంద రూపాయిలు పెట్టుబడిగా పోతుంది	1315
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05479_00774894580.wav	ఇక్కడి భాష తెలుగు	1316
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_01058101154.wav	మీతో చర్చించడానికి వీలుగా ఉంటుంది పైన కుడివైపున ఉన్న లింకు నొక్కి ఉంచండి	1317
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_01282128529.wav	తరుణ శశాంక శఖరమరాళమునకు	1318
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00344257645.wav	సీలోనే తరగతినే ప్రథమ స్థానంలో నిలిచారు	1319
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09281_00601420518.wav	జెట్టివారు గౌండ్లవారికి చెప్తారు	1320
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_07789_00619287256.wav	ఆంస్ట్రాంగ్ అండ్	1321
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_07789_02113327826.wav	అలాంటి వాడు దుఃఖంలో ములిగి తేలుతుంటాడు	1322
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08680_00960805690.wav	వింధ్యపర్వతము వారి యింటిదేవత	1323
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06869_01286215652.wav	తాను చనిపోయితినా వేశ్యలందరు పలవించెదరు	1324
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09281_01380995767.wav	కొటల చంద్రగిరి మండలం లోని గ్రామము	1325
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05994_00913006910.wav	ఇందులో వంద రూపాయిలు పెట్టుబడిగా పోతుంది	1326
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00974_01021909127.wav	పిన్ కోడ్ అయిదు వందలు ఇరవై మూడు రెండు వందలు అరవై ఒకటి	1327
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02769_01204096836.wav	ఉత్తరఖండము	1328
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_01375629143.wav	దాంతో గుచ్చి రక్తాన్ని తీయవచ్చు	1329
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01424521767.wav	వ్యాసం పేరు ఇది ఇలా కనిపిస్తుంది వ్యాసం పేరు	1330
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05705_01512705181.wav	ఇతరులు దాన్ని పరిశీలించి తగు చర్యలు తీసుకుంటారు	1331
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05425_00681386731.wav	మా ఊరు చాల మంచి ఊరు	1332
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01033_00376142364.wav	మధ్యప్రదేశ్ లోని ఒక గ్రామంలో ప్రాథమిక పాఠశాల	1333
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05181_00749516528.wav	చివరకు ఏడుగురిని ఎన్నిక చేసుకొన్నాడు	1334
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_01651028589.wav	ఆత్మద్వారా అతడు నిజమైన బలాన్ని పొందుతాడు	1335
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_01769710984.wav	విశ్వమును సృష్టించిన వాడు	1336
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_00116307904.wav	అదే అతడి సార్ధక నామధేయం అయింది	1337
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05994_01073182619.wav	బాలవంతి కథలో రాజుకు సంతానం కలగదు	1338
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08377_00606030132.wav	రంగుల పట్టిక అయితే పేజీ కూడా అలాగే బాగుంటుంది	1339
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04261_00565363357.wav	అయోధ్యను సాకేతపురమని కూడా అంటారు	1340
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04213_00999328097.wav	ఈ కొండపై నుండి దాదాపు విజయవాడ మొత్తం కనిపిస్తుంది	1341
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00113_01558669646.wav	అయితే అది సిబ్బంది కొరతను ఎదుర్కొంది	1342
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03689_01792146599.wav	ఐదవ తరగతి వరకు అక్కడే చదివాడు	1343
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_00165938378.wav	మిగిలిన దేశమంతా కారపు బోండాలు తింటారు	1344
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_00457318236.wav	ఇవి తినడం వల్ల రక్తపోటు తగ్గుతుంది	1345
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05479_00566022622.wav	వాని గింజల నుండి తైలమును దీసెదరు	1346
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06008_00344690257.wav	ఓ వారం తరువాత తిరిగి రండి	1347
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01124175473.wav	తెలుగు సినిమా ప్రాజెక్టు నిర్మాణంలో ఉన్న బొమ్మ	1348
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04261_01168331532.wav	ఇది మూడాశ్వాసాల ప్రబంధం	1349
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_01769421922.wav	తరువాత ఎన్నో మంచి చిత్రాలకు కధ మాటలు పాటలు రాశారు	1350
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06008_00031498534.wav	శివపుర మాండ్యం నుండి ఒక కిలోమీటరు దూరంలో ఉంది	1351
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05181_01122568999.wav	ఇంతటితో ఈ ప్రదర్శన పూర్తి అయినట్లే	1352
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00794604816.wav	కోరికలు లేకున్న ధనంతో పని లేదు	1353
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06625_00696042042.wav	పిన్ కోడ్ అయిదు లక్షలు పదిహేడు వేల ఆరు వందలు నలభై మూడు	1354
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00113_01096797282.wav	అన్యాయాన్ని సహించే వారు గాదు	1355
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_00717099751.wav	ఆ సమస్యలను నవల లోతుగా చర్చిస్తుంది	1356
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05484_01064172935.wav	జయలలిత దక్షిణ భారత చలన చిత్ర నటి	1357
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06566_01807247280.wav	ఆ సమయాన వసుధ సకల సస్యాలతోనూ రాణించింది	1358
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05181_01101826719.wav	ఈ విభాగాలు పునః ప్రసారము అవుతాయి	1359
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01695848200.wav	కనుక గోధూళి వేళ ఆకాశం ఎర్రగా ఉంటుంది	1360
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_00933866814.wav	చేపల కోసం గాలిస్తాడు	1361
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00310413596.wav	దేశంలోని పందొమ్మిది పులుల అభయారణ్యాలలో ఇది ఒకటి	1362
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_01060149005.wav	పాపకార్యముల జోలికి వెళ్ళకుండా ఉండాలి	1363
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06869_00288901309.wav	ఇది కుటుంబానికి చెందిన చిన్న చోటు	1364
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00390840273.wav	దేవాలయము రెండు అంతస్తులుగా నిర్మించారు	1365
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_00304656369.wav	ఉదాహరణకు మా ఊరి పేజీ చూడండి	1366
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05181_00626894205.wav	ఆయన నుంచి పెద్దగా స్పందన రాలేదు	1367
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_01839195035.wav	వారి పోకడ వేరు	1368
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_00219390927.wav	శివరాత్రి నాడు ఆయన ప్రజలకు దర్శనమిస్తారు	1369
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06008_00826542097.wav	గర్భగుడి మాత్రమే ఆ కాలానికి చెందినది	1370
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08680_02127138813.wav	పిన్ కోడ్ అయిదు లక్షల పదునయిదు వేల అయిదు వందల ఒక్క	1371
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_00294931347.wav	వాళ్లతో నాది మంచి అనుబంధం ఉండేది	1372
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_01647000233.wav	అందులో మళ్ళీ ఇడా భక్షణ మరీ ముఖ్యం	1373
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06625_02081463069.wav	చంపాటి చెంపాటి ఇరవై ఏడు	1374
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06928_01697892703.wav	కాని మౌర్య అనేది వంశం పేరు	1375
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06359_00517155968.wav	వృషణాలు ఇందుకొ తోడ్పడతాయి	1376
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_01391412820.wav	కుటుంబము కొరకు ఇక నేనా పాపము చేయను	1377
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_01489764988.wav	ఇది వేదాలలోని మంత్రభాగం	1378
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_01758233043.wav	మరి నాడీ మండలం అంటే ఏమిటి	1379
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04830_00736643951.wav	పోలీసు కాల్పుల్లో ప్రజలు మరణించారు	1380
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05994_01834895883.wav	కంకిలావుగ మొక్కజొన్న పొత్తి వలె నున్నది	1381
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_01160896232.wav	ఈ కమిటీ యందు ఇరవై ఒకటి రాష్ట్ర పార్టీలూన్నాయి	1382
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_01171314970.wav	వీటినుండి చిప్సు కూడా తయారు చేస్తారు	1383
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01785958184.wav	బహుశా పురాతన సరస్వతీ నదికి ఓ శాఖ అయి ఉండవచ్చు	1384
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01286285726.wav	అనుకూలము అనుకూలత	1385
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05484_00733849477.wav	ఆమ్లత అసిడిటీ ను తగ్గిస్తుంది	1386
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_01876017014.wav	ఇది కేవలం తొలి సమాచారం మాత్రమే	1387
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00598429542.wav	నకులుడు శల్యుని మీద పది బాణములు వేసాడు	1388
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02769_00979606211.wav	అందులో రెండు నంది అవార్డులు కూడా ఉన్నాయి	1389
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09222_01520819030.wav	వీనిని అన్నము వండుకొని తిందురు	1390
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_00879730759.wav	దానితో వారు అక్కడ దేవాలయం నిర్మించారు	1391
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04830_01927195454.wav	గ్రామ విస్తీర్ణం అయిదు వందల ఒక హెక్టారులు	1392
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04771_01791577090.wav	వంద మీటర్‌లలో	1393
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_01443627950.wav	ప్రస్థుతం ఈ కోట జీర్ణావస్థలో ఉంది	1394
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08680_00049364075.wav	మదిన సుభద్రమ్మ వెయ్యి తొమ్మిది వందల ముప్పై అయిదు	1395
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03689_02112410904.wav	పదవులు కోరని పావన మూర్తి	1396
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04213_00414892796.wav	పూర్వమీమాంసా కర్త జైమిని	1397
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00890106986.wav	తిమ్మలై ప్రజలకు ప్రధానవృత్తి వ్యవసాయం	1398
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00847902578.wav	వీరికిగల శరీరాకృతి విశదీకరింపబడలేదు	1399
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09935_01005593064.wav	వెంటనే ఎడమవైపుకు వెళ్ళండి	1400
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08680_01617398981.wav	ఆగష్టు ఇరవై తొమ్మిది జాతీయ క్రీడా దినోత్సవము	1401
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_00204969297.wav	తరువాత మేనమామ తదితరులు పెట్టాలి	1402
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06359_00163489559.wav	తోటివారిలో ఉన్న మంచిని మాత్రమే చూడు	1403
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_00477073826.wav	భళ్ళెం అని ధ్వని నిస్తాయి	1404
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_00145769680.wav	ఆశ దయాగుణమును నాశనము చేస్తుంది	1405
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06928_01386591418.wav	నేను దాన్ని కాపీ చేసి ఇక్కడ పెట్టాను కూడా	1406
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06869_01422972917.wav	ఇతడు చ్యవన మహర్షి మరియు సుకన్యల పుత్రుడు	1407
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00113_01742178903.wav	పీర్స్ పాత్ర పోషించడానికి అంగీకరించాడు	1408
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04213_01882748574.wav	దీని వృక్ష శాస్త్రీయ నామం	1409
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05484_01887028831.wav	రంగుల పట్టిక అయితే పేజీ కూడా అలాగే బాగుంటుంది	1410
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_02024169177.wav	ఈ ఊరిలో విద్ద్యుదీపాలు చాలానే ఉన్నాయి	1411
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04830_00573972130.wav	రైలు వేగం గంటకు సరాసరిన ముప్పై నాలుగు కిలో మీటర్లు	1412
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05479_00680252835.wav	నంద్యాల పట్టణానికి రైలు సౌకర్యం మరియు బస్సు సౌకర్యం రెండూ ఉన్నాయి	1413
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_07220_00543679020.wav	హక్కులను కొనుగోలు చేసింది	1414
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_00137684238.wav	పశ్చిమ సైబీరియ హిమనీనదీయ సరస్సు చూడండి	1415
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_07220_01987644965.wav	పొదయూకలిప్టస్ గ్లాబులస్	1416
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_00288017178.wav	నేనెవరో నీకు తెలియచెప్తాను	1417
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_07220_00652623256.wav	సంస్కృత ఆంధ్ర భాషలలో పట్టు సంపాదించాడు	1418
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09281_00113745494.wav	అది విమర్శకుల మన్ననలు పొందింది	1419
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_00471234877.wav	రేగు పళ్లకు రకరకాల పేర్లున్నాయి	1420
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09281_00872440475.wav	ఇలా ఆమె ఇంటికి మరింత దూరం అయింది	1421
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03910_01604130609.wav	వ్యాసం పేరు పిఠాపురం నాగేశ్వరరావు అని మార్చాలి	1422
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06869_01051515652.wav	మీ వీక్షణ జాబితాను మార్చడానికి మీరు లాగిన్‌ అయి ఉండాలి	1423
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09222_02056938196.wav	వికీలో ఏదైనా సహాయము కొరకు తప్పకుండా అడగండి	1424
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06869_00118139874.wav	ఈ గ్రామము కోస్గి నుంచి మద్దూరు వెళ్ళు మార్గములో కలదు	1425
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02477_01778241864.wav	కోస్తా ఆంధ్ర తెలంగాణ మరియు రాయలసీమ	1426
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06566_00892605244.wav	వీనిని అన్నము వండుకొని తిందురు	1427
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_02062764081.wav	ఇవి ఐదు వర్గములుగా విభజింపబడినవి	1428
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09935_01822035759.wav	రెండు కిలోమీటర్‌లలో	1429
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09935_01740809477.wav	నూట యాభై అడుగుల్లో	1430
